soil_ph,moisture,nitrogen,phosphorus,potassium,organic_matter,soil_fertility_score
6.022506269873263,46.975847815061215,93.68224620330918,68.54438832219016,67.23838432917036,9.57808102954724,100.0
6.282266451527921,48.842329806614714,5.225787928602377,33.2456157148712,82.60646845482856,7.473206805182487,100.0
6.596244944759626,47.770659564537354,41.87933190741614,5.658565614671563,67.3092130911217,9.37148682576295,100.0
7.7481158648755475,28.96856866629855,26.015779096205115,37.39210470128136,82.43504472493495,5.748291759449491,100.0
5.698858237554259,44.481706039572536,73.08209649807299,94.44485826943034,39.69921622074742,3.3301384731382564,100.0
6.79982053444764,43.78197594140281,98.12970904972467,64.17343972985582,15.631697070886085,1.4754401772824979,100.0
7.073450991017149,22.764018929730227,25.65300624442478,67.1479148667207,73.79509473975922,7.534763663354655,100.0
5.162576444519992,43.1566189660271,65.41746014740745,63.22821536376399,36.047450514155386,2.0917269820498072,100.0
7.126406981655034,11.480305388619705,19.809763275974014,19.899213895943678,67.12708252291326,3.7249761544477047,100.0
5.596834432905521,33.85079513928212,56.53302545716099,41.833386410228016,27.064394198176565,5.792238170955077,100.0
5.2276805754484785,19.20035349150812,46.39324866883362,75.09397983633183,8.122963480667266,6.0797492900177295,89.1979647979806
8.321099380386666,14.822675431091152,97.2005329631537,10.137289755315916,99.25817954877634,6.4052487728842245,100.0
8.379712115760958,13.078128065168366,60.85272726964666,27.785277608971228,15.620150793059928,2.4962979731473056,100.0
7.829390718407614,37.85155103512559,34.950637208681876,27.631910846585363,98.8420993963481,4.417636643394839,100.0
6.066148192106797,23.594998550722647,11.409578488793336,43.2018927594506,97.72799325664472,6.5547480440527,100.0
5.341852399022343,38.99067086115046,15.124682873493455,98.0368740942185,79.38181039080396,9.728369781704062,100.0
7.394815592792549,12.614253631957695,22.53169299512351,6.750254668382194,65.94229620819976,7.548680239297198,100.0
6.5405337280886044,22.611613513224412,25.0966661340298,51.870099438059505,57.78070502510847,9.30343381384562,100.0
5.427133821956726,31.57965169501349,85.06160578411378,17.936468201221047,86.61015453778347,7.859908524827594,100.0
6.733119185389445,41.628926593558546,56.12227882825249,97.06765454097442,28.943952161948793,6.325452720031604,100.0
5.120359823903264,22.7501001172828,52.33909113743665,11.33035047274642,46.7681212484877,2.728210322227101,72.28304359175404
8.182621407275738,35.03565505748036,11.476887186921747,40.36010023615913,61.93899693665019,7.000170867032617,100.0
5.905729935600059,45.43910992944748,86.0139693349435,73.78849848346061,41.11904758694911,6.610416093639164,100.0
7.318827995238937,34.63452752729218,72.28143032084837,70.45544280274453,42.7486454090268,6.422222534115398,100.0
6.090988766312938,19.31837899014535,6.766836190000158,42.272863689393226,33.02846675020844,5.408072811894167,89.51295578492731
6.820238074122338,10.976031262261522,70.78350972297687,34.652416795271826,56.4231816684536,5.75790943590348,100.0
6.9134859777014785,44.803954956037195,54.353821734264606,39.76123785528706,85.0574528015116,4.0099827440629365,100.0
5.646990594339345,10.850776434015486,8.172534574677826,26.42762631586393,20.152837800631286,5.673814233780728,61.895977041146
8.393546197175954,44.98806690736798,45.830064152865646,20.53329387067998,93.44330387534414,2.7780031511063044,100.0
7.7129648817639005,31.15748536108848,48.469628713004695,48.303969755889,68.90876537482296,8.246569576243392,100.0
8.288246295474663,47.56270794051585,16.577454016327575,26.853375606760732,82.32732126800302,2.6719925922883703,100.0
8.13189572649677,41.951329430946615,94.56981470002823,28.746166489725013,55.619069263001165,1.7646966090051976,100.0
7.092649925838797,49.9173644213335,84.99753714806619,65.67560634745571,77.95167014240634,4.926214237214417,100.0
8.22655982258091,24.028472618068406,66.90223373291083,96.85373316998923,1.620039733946721,6.924766955554556,100.0
5.309723757181718,40.68753155724508,46.22955610006072,60.363720055937506,81.83804247795352,4.939451424401872,100.0
5.685940018467008,26.077236544369686,41.17655415845085,7.697946706496628,4.013885908536652,3.4907871875617773,67.30609776994373
5.158295511186883,29.195024812156355,65.09734671509541,7.558361385406698,88.99133763628625,6.023540655013966,100.0
6.138656157671425,35.1002185287348,54.543186940690546,95.1423220845566,99.19627472386433,4.1230210187097995,100.0
6.360370513913187,44.94708456745355,6.227310588188562,29.729079030733363,29.40674621767778,9.395809211139698,100.0
5.949721611208636,49.363338767971804,51.25026487703317,9.206698608247542,21.031855628579365,9.303806256432148,100.0
7.9005812820317525,40.73093655458073,80.64036172328395,59.90445871503815,76.53633638580408,5.521346379748859,100.0
6.248636643427562,26.71067128669335,45.923987759695805,62.36487782902661,25.302634092025322,3.950955946164327,100.0
5.983270783905833,26.854280091082806,5.195657755426842,64.85048201186882,86.55623831722035,7.634191725609751,100.0
6.89943629105387,39.50329206355566,78.6278199384033,26.74020278575413,10.28425921574767,1.3304164913475998,100.0
5.493234787411669,19.55108583073209,20.13637821359744,1.5110684214475034,12.595519637935826,5.272921054392861,56.918093429976636
7.807689432639139,14.418964525255786,25.862083488803876,96.50153694544719,97.91515551006155,4.026910548433001,100.0
5.260927252879198,24.18488630563106,16.47063534322959,25.089304569110247,67.38388982700046,9.284822965922992,99.18836862239715
8.454104278101811,21.48955966616327,33.02150648714976,67.60262880525475,84.68872244289528,1.1080272454541429,100.0
7.702856692538301,21.8523248182396,75.6751505688635,70.66298698787095,32.4329377351518,5.975333881465142,100.0
5.695504885369603,19.344310041996398,51.93858595039374,61.00074170794857,67.64837495206044,7.6659722295996335,100.0
5.019327409932608,11.683727585454475,20.488127415071254,31.290739421364822,59.42418273085972,5.365161887716371,70.59816853266695
7.8541149995919195,10.714957389336552,87.78300781520409,27.109625376406576,60.3150120122947,1.7686272714644948,100.0
7.474000703466659,49.50889558944126,87.95818549515292,59.76682827027031,68.25324595377215,9.75215251025112,100.0
7.551525088143455,27.110925349434496,87.05784250460069,86.60956336116915,57.53591731290986,5.662093882384881,100.0
7.69944621340081,25.373065886387266,23.87962113815393,94.67337289233956,42.906236930266594,6.527676198871102,100.0
5.259156281069316,37.1858913077228,45.12393441809881,10.590580440375764,27.592269438054686,3.129488044367566,80.56780133901363
6.254630049904954,18.730155514602565,98.49896561408751,15.482861259771985,76.8581330913202,5.351482765961235,100.0
5.405541708337954,47.99844735800902,77.20124763099903,94.47362587830797,22.62724300031862,4.862345427624897,100.0
8.020861990564578,41.453800576622086,2.716742122555982,73.65352283347926,69.23543061544142,1.6740625780178537,100.0
7.1815434438964525,13.57644009249038,6.5204591260492055,88.29938248297731,23.333282264932663,1.9554431819272051,100.0
6.158143086984272,26.703231031397134,46.39313768123328,20.263263413534315,62.53301699544539,8.537252676568972,100.0
5.222454226001083,45.164732302486584,90.92202058615601,58.758587110940184,74.70782671290289,3.1583795698593122,100.0
6.088438126004817,47.78928089165641,53.870179795271426,70.11395944174737,21.87138889065392,2.7546244434876748,100.0
6.138141627093614,28.69606044999479,49.781250803429025,68.01118854469726,5.994330086130828,5.544203061251253,100.0
7.553621624183224,34.53645556842831,10.547369995663058,40.81516908666981,13.097374299417408,7.918724182262617,100.0
7.231451149743246,16.68135784368301,65.6780104724294,1.5394891691308477,60.59969672710255,1.5575186672108914,100.0
8.105244599017142,49.646745045479065,82.21031606002255,58.29260568042631,84.94464062257356,6.1912712767443026,100.0
6.652752238066823,19.266868055337735,38.04200075075623,25.310153917960875,4.499682123542437,2.0728939855651602,81.87712941519786
5.418579860784056,47.709270965405025,77.56118509253275,45.02542461428904,73.41512590416463,1.3281494574305661,100.0
7.496356755280482,35.985865959694735,96.44766539008116,95.75810150838173,34.13186459500521,1.4746955694599566,100.0
7.662747670159141,34.309471795154366,20.376645912768907,39.903531764243475,47.85283699195225,8.507476973875972,100.0
6.964470191493237,30.507540440660343,52.33296311947413,83.98016066644267,92.88595498455656,2.061752352652554,100.0
7.698385129840963,19.226792468710347,28.713795808457554,18.854060574925114,33.19715047358455,1.4063622797106277,100.0
6.728284587275367,17.06112128022033,79.28544190338394,67.24604980250288,46.5336933939486,4.94109898428621,100.0
6.829564902836979,18.819448362807016,57.75933658811575,97.70069544389435,1.3682414760681105,8.595941247478223,100.0
6.496393564254924,17.45753048577018,63.45824175503038,10.189310087293679,8.159872000483837,3.361675388403717,83.84757329769994
5.088966943604333,41.18337894267013,79.79141596158941,0.8319942227192012,25.859159113478402,4.795413557733248,91.96284461091241
5.377619994476565,24.005010366669204,39.59704726624549,43.35827926326144,2.7852240821074403,1.359302793073761,65.971834153443
5.11000214990357,12.313707062535855,91.50900684070432,9.26254830513672,63.1375326048251,5.041706627213883,86.05160435844492
7.227436439423231,48.764105205632454,53.302886724614,74.83843496762313,42.63983568016225,6.198517725734203,100.0
6.100245933767143,45.35143539853703,15.7954822835348,91.45486638485589,54.814520272802206,6.138163483769303,100.0
6.77999741907646,47.11009132780852,69.58991181688025,43.402097270875885,17.464718589632955,3.9918402295692865,100.0
8.176482658741325,49.79631290585741,79.32613504382545,25.871164215544095,29.593202943661613,3.8397986259682195,100.0
5.872522802021062,16.95580996877949,31.67616770675267,43.44033190066098,66.38244748527251,1.959612570429381,93.71706578688807
6.436340230624705,25.849680756106352,85.7179256998753,72.3447817850001,96.53027236303998,4.301184885816415,100.0
7.644428984900671,40.32953902816365,90.61432547657664,0.9054161580370979,5.04167736022092,1.8954520198566818,100.0
5.800793579220679,37.84082472215169,27.690448737780894,58.945398948469716,89.03843208552661,7.899363502408464,100.0
5.269429684400776,16.155836253594202,98.3521472715222,61.329168488737906,57.68812013112085,9.696468679733673,100.0
6.014130085198188,42.63332499962471,14.071152804875842,63.76882468959355,56.39195667556237,9.730670110000363,100.0
5.564274505389015,18.977622873466427,20.201566840248997,24.202207998087722,50.027853520776034,8.785639894378544,92.37252732400256
8.253941783199005,18.952704592904922,18.422483923802613,71.40527233781268,6.9394085904183385,6.407129344056572,100.0
7.828421328475459,31.478976915736542,89.39897100078704,9.13914863317764,8.987685173616066,7.307791275194919,100.0
7.216913147786482,33.71759739366813,65.42925523249619,19.92703364668008,60.09120056590861,3.5668522241237266,100.0
8.05011206565701,33.203448313512446,15.210428322227287,87.74700466544819,34.09585714355583,6.676933781553585,100.0
7.812852269146901,13.659473495910195,44.032341836834895,73.87231507265663,91.72680665776807,5.100845944958897,100.0
5.652995206101125,45.09843450521522,61.529802506980204,1.3745554011345251,40.659053735947225,5.338156057992393,100.0
8.123956494714921,20.62400170354824,8.34640849893833,24.83762603698002,14.328145870264109,7.819989043376421,100.0
6.887697846704778,15.180596851312167,88.24163684073388,21.440648299316457,71.4718833502036,3.537265200375265,100.0
7.826040543074219,45.54992319475909,80.36035354415351,27.080632803697256,29.335342144100984,3.8623565052506788,100.0
8.136319549732226,48.226059929190136,50.52067735766382,24.755977027988642,52.54703073558932,9.321776120157729,100.0
6.113012162401524,44.48510469061802,96.71266152591704,6.252629574284574,69.783278550517,1.5060186536587503,100.0
5.385181735846869,42.38064298899512,41.77609792750997,45.894051659682034,90.02641112020704,5.370708685720063,100.0
5.797773068896796,36.20967922556087,98.41103190364979,73.27334747861651,79.2191194801676,9.215207203670756,100.0
6.494877260191897,32.034294824365574,66.79199988036271,60.67317247174364,67.63610678727241,6.493267070363413,100.0
7.863051680728725,13.479470396456406,63.467127325394145,67.28716685980798,67.96331823951436,5.9176636679091885,100.0
8.012557041397201,26.338128522827947,16.5954895295785,8.114917853623915,94.59246440320865,3.247697613064197,100.0
5.024332456859168,24.90754068049256,88.1927758304644,95.14907101767872,29.582409749653603,4.089479401580034,100.0
6.78761555902148,20.39015135041305,42.74896879206152,83.84918338430248,0.11120941961874076,8.668435742242236,100.0
6.460938511020727,38.936804547543396,16.223340578247935,80.50903184956627,27.19545593981987,6.032963185916123,100.0
5.777377336647556,29.835029403150834,1.260751997575904,82.29838050417675,21.7891379626744,5.6326797438110185,100.0
5.4195287856678895,13.241848636305917,55.975568363838256,93.27105081327613,66.18345851139982,1.8962174218602603,100.0
6.1816530999126975,18.80732807799245,52.739962212267635,54.42539661136977,63.3711599765529,1.144253408096108,100.0
8.300183963693817,37.33035054638384,71.93536223691585,20.02820178676259,59.34613827047238,9.673166698183442,100.0
6.131210262072644,13.045234379612008,89.02580530178021,61.678360785254114,1.62434432094537,4.392875505581575,100.0
6.815767176101781,44.04827656195075,7.9406584643029525,74.2881493667939,72.87780544506475,6.428917558895539,100.0
7.460566356133123,29.805861080558973,73.14964903403623,73.79173933540254,32.353041248549154,1.7174356586855648,100.0
6.272703608327529,29.22346309306592,18.741194409758222,52.14490241668801,66.50559890066312,7.148028571507419,100.0
8.401237289523362,33.6963113863807,85.8177053157164,6.845871933357806,55.65784285021533,9.393100378353648,100.0
8.368565532297389,42.987238637005966,81.90635138616561,37.11129384301278,34.27309254279072,6.180987276976777,100.0
5.881238035388774,23.912368316087722,54.07937549855444,92.07666084633573,13.457626710410775,2.135037901378695,100.0
6.740369770623349,37.12064610236254,71.02427986233116,58.4448909757426,9.441889766048096,6.23549374726129,100.0
6.053074084358694,32.62927855983165,31.43501131837484,53.83319432557134,83.15183331122236,7.897124917941872,100.0
5.9969417303211365,20.681130806776853,47.116789893281464,26.885351438219352,91.8397542081558,4.657748829166168,100.0
5.1291043157408645,45.14519945420632,82.16368977104716,36.84489199165789,64.97880467642996,8.91853973147321,100.0
7.133475168929639,41.89704086427712,45.92651971732139,89.53460891531692,10.343411486048337,6.83814658021628,100.0
6.759376581301015,36.338073386337015,35.77982653254418,66.64630475268358,40.20272168882407,9.093240264602823,100.0
5.180175629374963,44.023269163769676,49.421244725029986,78.73870267523328,72.89392001051573,6.611547801226035,100.0
5.97526262482814,44.6917680383921,82.82492524372184,45.434542306765515,77.9820884010068,2.181591748043418,100.0
8.178930600883287,38.334519068601395,33.520804737087275,63.024721945615795,11.82186222910886,3.787225399946702,100.0
5.8384666173344035,43.48053313454688,17.37615931357438,24.838360874320752,0.003071884538241587,2.8161545342721124,83.8477499816672
5.507132052319281,37.898858466771344,71.20140203307808,70.54608302834863,71.2137045880605,9.179438479451761,100.0
6.713084660971471,37.205630870412016,82.59782127080818,42.76013337033373,35.659617598620564,7.843600605587344,100.0
8.449776589387103,34.74445512860737,10.063747852353334,44.25455148147456,25.448133161826025,7.087585320190055,100.0
5.847193450290251,40.10866558230565,23.98741127559447,64.93223245768817,1.289746978952544,3.708696876684595,100.0
7.352474415920575,16.344204211722946,14.19719897609939,93.62806214689266,54.02994067614997,2.656402948451922,100.0
7.665668653650512,45.23483036795714,34.79414115821666,6.400634660862092,85.11507354259817,7.808059791900206,100.0
5.831731403973399,44.87374110980928,45.035097890541266,82.47432373470076,95.76316462725879,5.267421512911717,100.0
7.548757220141509,11.169891321382366,74.88263369633064,29.238311041219312,56.574495061328925,3.032105969355662,100.0
6.287240964517387,43.03267002259051,65.11475848816741,44.391945450637785,51.44613277398942,6.549597803487476,100.0
7.213070407077528,15.154794698937808,62.092856747843115,2.1913328775008956,8.50563854892411,1.3630046692460678,86.41186244314952
7.217353987663131,23.404754170365678,35.23749466096544,30.1046077834313,54.887280154259976,3.9355322871542815,100.0
6.875211394261655,39.74033025166431,84.144755308476,50.26312426301305,37.99790789653946,5.2170129513202115,100.0
5.316014195190429,16.430395841932327,47.128716739816454,5.617607734743901,60.71352808835769,2.3316250069846527,70.41662411788045
7.923558734562333,42.718680964762484,97.91049380151546,49.10957293831652,38.87263478765467,9.861890298317556,100.0
6.1227302274010755,43.28536711830968,63.41421382957368,92.71106288584274,24.029912345036674,2.8818762813065284,100.0
5.65281478639949,30.298709350433448,12.626474156450273,10.539321810780521,9.49652752283765,2.1731781703893898,61.67682156997376
5.1427129954416735,10.255434868673344,67.6177562075434,76.44407280755044,31.491844458889574,2.8318138649820677,85.06483014129205
7.0681253011588465,21.48152532699651,32.5104015431699,40.967105337599264,9.664483428775227,7.921550198437518,100.0
7.371475266447988,34.67707673502969,68.63271966860974,65.5173714524338,17.689695082398394,4.829550933446585,100.0
5.058057401247496,49.24744712109694,6.964114816240574,26.023659798522935,98.73361585795459,6.088743457772842,100.0
6.792325704047483,35.272541080666734,17.48814371759594,15.949226254135828,44.41035569066186,1.1890824128772466,100.0
5.792735213192783,20.39214324256639,85.57372589057863,16.046261427122644,53.187176650501655,1.309881777159831,93.54198583612485
7.258104766433075,35.360228123984456,22.71795570235149,7.049194564314465,87.36185287372153,5.012429948443145,100.0
5.61028250151747,31.599415188634218,83.704112524294,18.564670490124303,99.55689004906878,8.349897188814612,100.0
7.418282083358631,41.19381580604575,27.927608845441043,66.42193849889682,58.27144493446815,8.967149908368087,100.0
6.353573712051881,14.279225553078337,64.28819100587077,88.16906118435081,81.24738210441717,1.780359108360762,100.0
8.278554960578571,40.44111610008112,69.4150573509831,81.41256855911618,32.694102433667524,5.845267918909205,100.0
5.481323304510976,31.650663147044412,51.265475314505295,68.51343098744842,30.57439574472911,9.219067176513434,100.0
6.193732228675905,48.51968015435978,30.531067669673128,11.043186341110268,40.27037209945602,4.491754789580977,100.0
5.397157324342062,23.674886641547445,21.264437637109612,28.918744629594983,67.25072626736491,8.466092482855316,100.0
8.23642766397497,35.304875725357924,3.318935456242622,30.980687532246897,68.21916892550988,2.203260889594926,100.0
8.070687736833435,47.2811242204007,30.39464012407238,24.99569463976212,31.52394346494508,9.418550407010189,100.0
5.902795697003045,14.10038911962717,65.3162790531283,51.50056597097231,13.320992413662868,7.762809857781724,100.0
7.309944161119627,47.48913948945805,93.83048184484826,53.55538148796726,63.239625646550856,9.472009535082115,100.0
7.8602777007042555,37.51542889203253,87.1204482263052,35.68859751711102,12.832586218876452,7.089555101972558,100.0
6.9432028405981185,12.713482364206875,76.60647765353026,35.3789158736436,57.84925082293301,4.270635387994843,100.0
6.853777024246023,22.03854267787265,78.84473432532987,82.85555979060814,69.3422128056309,9.443630552722501,100.0
5.846483018151581,38.32688354581126,66.49849034759953,78.92928483196856,70.06114963944516,3.480100986782606,100.0
5.325859687320647,12.694024058750868,26.0286857566003,30.779583168074566,75.34721106595967,3.9895526985555927,81.43919932142438
8.140255152836644,33.28681840705093,90.71950307058299,91.37884438732593,87.28594215656645,7.307275762015663,100.0
8.151463200071657,23.83532227811827,67.0732311905834,95.2815017002506,49.995899196478845,7.887846695728476,100.0
7.215855100456437,34.83662071069908,56.04406309804399,32.67425420300408,73.02491895295712,9.364631354642384,100.0
6.186604268670452,11.829681352500515,11.098946921348107,35.442494879305485,61.91727353658367,2.8432216815058853,86.36502321318731
6.222233511144314,44.86147224609505,44.70555438064254,50.56341534219588,18.663993979768257,8.181982316973016,100.0
7.540844876045838,48.939558767095875,46.03582712019263,94.11208125336735,2.568964486940817,7.646914480572671,100.0
8.13988590983402,48.75511421142766,86.45636095226699,87.63194331423115,28.454138567693377,1.574151006282381,100.0
8.10480248492791,39.98607326971699,54.66482201877885,10.25679625835898,44.30337063376194,4.485008270891862,100.0
7.729564410501684,15.203449605225279,38.04005489704097,39.27307432714162,61.71059444286563,3.5448891135408873,100.0
7.247110761540007,40.3305278371609,97.68003285106593,55.33711897497719,84.99593305032053,3.7404138191862737,100.0
5.294489877482671,10.98347665835206,11.072059332631568,50.313247255154,19.624571670616564,9.846521915992307,77.7095853260801
5.5657004993311485,10.88494206115989,42.25484283119446,19.38630679368927,12.55497898984771,6.784996721319351,68.00690937451405
8.144939659844777,22.94440876598165,4.202467517140529,85.88167711681547,96.34799474743275,7.459085420141497,100.0
7.122501708808565,29.545727616186632,73.99041207669303,67.69407829968374,10.80445593764071,9.789558735835083,100.0
5.032189680658203,40.816296712311726,91.80765521991506,83.79083748518036,47.84910701071892,4.394816042118748,100.0
5.355150400031112,37.33181506426021,28.003732955048942,85.87642793494722,58.55637287933019,8.216561516075252,100.0
7.322256191878195,27.836108255069934,85.83416767991208,74.83558536657398,54.137442090743825,4.910778669740458,100.0
5.017715543461765,20.945066651266636,29.221823046189776,43.92106012497173,8.603215703294321,8.825803046334817,77.55304390466975
5.562828179961246,49.884980006308446,91.07701616439152,61.054675501542455,5.702691400361937,2.625917871801729,100.0
6.920568262783052,27.047252089438917,75.3961903596784,16.036540611974313,10.548342746103568,9.529175593578517,100.0
7.4216331919244265,28.05548097318702,80.49067768414386,67.36454174749078,58.55876838726125,2.968945375697917,100.0
7.281864408259102,16.544952847666767,1.80065556004545,17.925325573928074,54.43448876343211,3.935984562828384,100.0
5.78494258311196,41.79238194999718,96.2810357074026,69.39495905101568,23.374079203674427,7.8057301069610245,100.0
7.492627274716376,37.74728903125954,72.66709920703232,22.959816075396866,63.777414184559156,4.54379627408866,100.0
5.830371806238801,18.830784511550416,30.47510953861333,11.755130015021997,82.00675020556494,6.4739023908980196,100.0
6.138898943557437,13.295241824633708,82.9394664858847,16.52844901429574,4.157895984659376,5.001161509624857,84.23308317000446
7.6127199179130844,37.21997208298852,28.152119841492997,0.1992135219070268,49.81299435480424,7.6813294338080365,100.0
7.273715146665252,36.18044857124541,87.2753839566128,71.87396178535302,68.93104121026903,3.0549812713174975,100.0
7.9722819367296225,20.930381079928374,11.258039041193701,73.24010490583791,25.23119270696871,1.526121885131893,100.0
7.301645123051202,48.03454249001641,70.36859774607957,51.493334991325945,30.77709052931491,3.699364577257596,100.0
6.98908011167415,16.04231567123601,54.069847664491036,16.13628010553837,61.36379029893838,5.268777983815872,100.0
5.3278616873983236,27.293392041704077,9.653447019544082,8.355433751068976,89.7935293443737,2.512180469734107,83.54278654291318
6.287005310708017,47.74463680670395,24.189382825883897,1.912896643728701,80.99244203028994,4.193175606907499,100.0
5.928208286886039,26.78909267704489,1.240403627731479,16.57481769652207,58.31302190995835,4.599847164642117,89.48005683960363
5.853963751826792,35.54103790656342,46.876796546450585,89.08555349831467,73.02217177572491,1.5165265931944618,100.0
8.40553694163356,25.90377591851177,30.126526076000037,24.153684170168177,36.482247020779866,6.249765233657841,100.0
6.375842036333662,20.968608093946802,59.83574842977588,35.42713272172156,64.09655280987577,8.959090851741587,100.0
8.122162943119896,49.359105918393126,29.72378077086172,10.534548448133318,46.6181591127557,2.3656862165774717,100.0
7.20898519099042,26.37336025260172,29.99191115069847,22.236130474817028,18.993613645756092,6.380272120613626,100.0
7.78183956239577,45.76396814716538,74.31931987316034,51.922457078020514,70.17382738772572,6.982652844197617,100.0
6.7592298258681724,19.198184235643446,4.814283597835345,60.775268309565256,55.646463734882204,4.774012123773595,100.0
7.019163596192257,18.52418816100333,90.28949951919873,24.535231416621105,35.86215819535914,7.30987828627843,100.0
6.723811928366024,11.245363315380455,85.22638743911814,5.773215922511721,91.13391900786307,4.696583891419108,100.0
5.683350457293155,36.066673015035406,66.78046832264066,39.10328691273987,2.0934117826733267,5.541735591796914,100.0
7.528582403415268,24.741053748950446,59.32215701073843,23.420337092633414,31.5773151249496,1.0661774009898428,100.0
5.982703268542995,44.57432999358548,89.23024981396523,21.955392322980195,5.688139777764656,7.225481027212199,100.0
5.0851058825100885,28.928396267662286,18.533017952871443,95.98628027134552,76.65273162216272,6.95208411050252,100.0
7.259153035675087,48.72773711658887,7.896916219082861,61.63004859257241,70.21074541137926,1.3456078959371012,100.0
5.619887377924671,17.421020628124847,23.95101699095381,55.68784431720959,33.13522187363171,4.314250966556198,85.47605265990954
8.291605045235201,44.744926718224434,79.45782787001903,41.57751035233219,67.5662902207073,9.811286567125006,100.0
8.338750019509057,41.06387411166967,3.4670266726483323,42.89443334301443,39.593722619594985,4.786629063117552,100.0
8.20202536577157,40.83687378576208,58.280683508348964,54.090500383808084,75.62537914224343,5.517508646186576,100.0
6.295555450894056,43.79132912467551,99.54375161913099,69.64298070361072,45.41836627367061,9.189371423437468,100.0
5.054098157851036,40.440959637719956,85.56960938375394,70.21460961818295,41.22797278316656,7.455356882791808,100.0
8.24911496905704,35.048812865256615,52.14456890435895,17.169390770544958,93.4729915488301,6.238631180118012,100.0
6.4986445191106,15.249795107295503,6.364090928664234,50.0112752076627,25.087909989070024,8.180242132069653,100.0
8.383291866652844,11.301047179650077,83.13735143857099,41.195809503410196,12.044733999656543,8.77929639810376,100.0
8.372669919812385,46.83391391262747,59.89785081772106,87.05269662693841,58.45431132594582,5.111992645635402,100.0
7.985533094135761,34.66601258082952,11.493299705956684,63.14189212183764,96.93218122841789,5.275975284386519,100.0
6.03057112224355,41.86149163904705,9.38572848233562,53.25040664159818,37.783921372718666,4.474458420866522,100.0
6.347842050106738,29.260894060502004,90.96268194365923,11.539464217891737,6.203676362878152,9.700355260166145,100.0
7.978978350308999,14.69232755849578,66.92002629380784,60.56378893234115,33.93052673095674,7.274496288613154,100.0
6.109227018046972,15.007431688102017,82.92867993167555,11.720390568023342,50.593165431955846,1.7490075958726505,92.24302121615374
5.593224613401324,37.422611489158854,87.89789002822673,33.720657556575205,16.19230066322137,8.766636609817166,100.0
6.948804418604226,27.212235795978508,57.17723520483222,14.284196481433186,65.8102218056492,5.3250394675264126,100.0
8.276541709562734,18.02098906801347,51.74463517550413,69.20736470243689,99.77493890102006,1.618785157802387,100.0
7.436104288362405,29.663781869657477,43.042741032099016,20.62521138361526,45.17394759814438,5.9474552964697995,100.0
6.995214095312777,12.568357483005364,31.69465877911193,39.1859373188026,35.472855673021265,4.754478510781318,100.0
5.34011772819769,33.27885607657595,43.459596085871176,89.56747776187787,40.070416683446666,8.899744643763624,100.0
7.152525293447094,20.75973617740391,77.38796557301563,20.431638339897027,11.514617839520113,2.835951432484486,100.0
8.465188475364922,41.90236402548753,60.19234310151316,50.780506395877914,88.32736014262238,8.438181485429645,100.0
